DateTime,BANKBARODA_0,BANKBARODA_1,BANKBARODA_2,BANKBARODA_3,BANKBARODA_4,CANARABANK_0,CANARABANK_1,CANARABANK_2,CANARABANK_3,CANARABANK_4,AXISBANK_0,AXISBANK_1,AXISBANK_2,AXISBANK_3,AXISBANK_4,SBI_0,SBI_1,SBI_2,SBI_3,SBI_4,PNB_0,PNB_1,PNB_2,PNB_3,PNB_4,ICICIBANK_0,ICICIBANK_1,ICICIBANK_2,ICICIBANK_3,ICICIBANK_4,HDFC_0,HDFC_1,HDFC_2,HDFC_3,HDFC_4,FEDERALBANK_0,FEDERALBANK_1,FEDERALBANK_2,FEDERALBANK_3,FEDERALBANK_4,HDFCBANK_0,HDFCBANK_1,HDFCBANK_2,HDFCBANK_3,HDFCBANK_4,INDUSINDBANK_0,INDUSINDBANK_1,INDUSINDBANK_2,INDUSINDBANK_3,INDUSINDBANK_4,KOTAKBANK_0,KOTAKBANK_1,KOTAKBANK_2,KOTAKBANK_3,KOTAKBANK_4,NIFTY_0,NIFTY_1,NIFTY_2,NIFTY_3,NIFTY_4,YESBANK_0,YESBANK_1,YESBANK_2,YESBANK_3,YESBANK_4,BANKNIFTY_0,BANKNIFTY_1,BANKNIFTY_2,BANKNIFTY_3,BANKNIFTY_4
2010-12-21 15:29:00,898.7,899.85,897.7,898.0,5750.0,657.8,658.8,657.8,658.5,8000.0,1319.75,1320.35,1319.2,1319.7,12250.0,2752.0,2753.75,2750.0,2753.6,33250.0,1213.15,1214.7,1213.15,1214.7,2250.0,1139.0,1139.7,1138.25,1139.0,40500.0,700.8,700.8,700.1,700.3,20625.0,401.0,401.35,401.0,401.35,7000.0,2226.0,2227.55,2223.05,2223.05,7500.0,248.85,249.0,248.85,248.9,4000.0,456.05,456.5,456.0,456.0,13000.0,6012.05,6014.7,6011.5,6014.0,221800.0,300.75,301.0,300.7,301.0,29000.0,11567.0,11574.0,11565.0,11574.0,16825.0
2010-12-21 15:30:00,898.0,898.0,898.0,898.0,0.0,658.5,658.5,658.5,658.5,0.0,1319.2,1319.9,1319.2,1319.9,500.0,2753.65,2753.65,2753.65,2753.65,250.0,1214.0,1214.0,1214.0,1214.0,1750.0,1139.0,1139.0,1139.0,1139.0,500.0,700.3,700.3,700.3,700.3,0.0,401.45,401.45,401.45,401.45,1000.0,2224.5,2224.5,2224.5,2224.5,125.0,248.9,248.9,248.9,248.9,0.0,456.0,456.0,456.0,456.0,0.0,6014.0,6014.0,6014.0,6014.0,7400.0,300.65,300.65,300.65,300.65,3000.0,11572.0,11572.0,11572.0,11572.0,175.0
2010-12-22 09:15:00,901.9,901.9,900.0,901.7,1250.0,660.95,662.6,660.2,662.6,5500.0,1328.5,1330.6,1325.7,1325.7,20000.0,2763.0,2770.7,2763.0,2769.0,40750.0,1217.75,1219.8,1217.45,1218.75,1500.0,1147.4,1147.4,1143.75,1144.95,34000.0,703.95,704.0,702.9,703.8,24375.0,402.0,402.0,401.25,401.25,5000.0,2228.0,2237.0,2228.0,2237.0,3625.0,249.15,250.95,249.15,250.95,3000.0,460.0,460.0,458.1,458.75,7000.0,6024.95,6026.9,6021.0,6021.6,208000.0,302.85,302.9,302.0,302.7,37000.0,11605.15,11637.0,11604.0,11630.0,23225.0
2010-12-22 09:16:00,900.4,902.0,900.15,902.0,2500.0,662.65,664.0,662.65,663.0,11000.0,1327.35,1329.55,1326.0,1329.0,19250.0,2768.0,2770.0,2766.3,2766.95,39625.0,1219.0,1220.0,1218.0,1220.0,4750.0,1145.05,1147.8,1144.8,1145.0,40000.0,703.05,703.7,702.1,702.1,17500.0,401.0,401.7,401.0,401.6,7000.0,2238.95,2238.95,2234.35,2237.5,4750.0,250.8,251.2,250.8,251.2,3000.0,458.7,461.0,458.7,460.7,8500.0,6022.0,6026.0,6022.0,6024.25,230300.0,302.55,302.9,302.5,302.75,38000.0,11627.0,11647.0,11622.2,11644.85,27100.0
2010-12-22 09:17:00,903.0,903.0,902.0,902.0,2500.0,663.85,663.85,662.35,663.0,8500.0,1328.3,1329.6,1327.5,1328.5,9500.0,2766.0,2771.0,2765.0,2771.0,26625.0,1221.0,1221.0,1220.0,1220.05,3000.0,1144.95,1147.8,1144.5,1144.7,33750.0,702.5,703.35,702.05,702.5,10625.0,403.4,403.4,403.4,403.4,2000.0,2235.25,2241.75,2235.25,2240.0,7625.0,251.2,251.2,250.65,250.65,2000.0,460.7,461.85,460.55,460.8,10000.0,6024.15,6025.15,6020.25,6023.1,82500.0,302.95,303.3,302.7,303.15,55000.0,11640.5,11645.85,11635.15,11641.35,23900.0
2010-12-22 09:18:00,902.5,902.75,901.55,901.55,2750.0,663.0,664.0,663.0,663.55,8000.0,1328.75,1329.6,1328.0,1329.0,11750.0,2771.0,2775.0,2771.0,2773.0,31125.0,1221.0,1221.4,1219.0,1219.0,2250.0,1144.7,1145.6,1143.15,1143.15,19000.0,702.1,702.8,702.1,702.8,8750.0,403.0,403.0,402.65,402.7,4000.0,2238.6,2240.0,2237.15,2238.5,5125.0,250.4,250.4,250.4,250.4,1000.0,461.25,461.4,459.25,459.25,8000.0,6023.0,6024.9,6021.0,6021.4,68850.0,303.0,303.25,303.0,303.0,47000.0,11644.0,11648.0,11635.0,11635.0,8950.0
2010-12-22 09:19:00,902.0,902.7,901.65,902.7,1000.0,663.25,663.25,662.35,662.75,3000.0,1329.0,1331.05,1328.05,1330.25,12500.0,2773.0,2773.9,2770.0,2771.3,21250.0,1221.0,1223.0,1221.0,1222.9,2250.0,1143.65,1144.7,1142.85,1143.3,15500.0,703.0,703.0,702.4,702.5,8125.0,402.7,403.25,402.7,403.25,7000.0,2238.0,2239.35,2237.5,2238.85,2875.0,250.3,250.3,250.3,250.3,1000.0,459.9,459.9,458.7,458.7,4000.0,6020.9,6021.9,6020.35,6021.8,44050.0,303.0,303.0,302.5,302.5,21000.0,11634.5,11640.0,11632.05,11636.0,4875.0
2010-12-22 09:20:00,901.75,902.75,901.75,902.75,2000.0,663.0,663.0,662.55,662.95,6000.0,1330.2,1332.0,1329.9,1331.8,15750.0,2771.3,2772.5,2770.0,2772.0,19500.0,1223.0,1226.75,1222.0,1222.0,3500.0,1143.7,1145.0,1143.0,1143.15,16000.0,702.95,702.95,702.35,702.7,5000.0,403.0,403.0,403.0,403.0,1000.0,2238.6,2238.85,2237.6,2238.0,2750.0,250.3,250.3,250.3,250.3,0.0,458.1,458.7,458.1,458.1,4500.0,6021.85,6021.85,6019.1,6021.0,57250.0,302.5,302.75,302.5,302.75,12000.0,11636.0,11640.0,11635.2,11638.0,4350.0
2010-12-22 09:21:00,903.0,903.0,901.6,901.6,750.0,662.65,663.0,661.55,661.55,5000.0,1331.0,1331.0,1327.65,1328.0,9000.0,2771.5,2772.05,2770.0,2771.0,19000.0,1221.0,1221.7,1221.0,1221.7,1500.0,1142.8,1143.0,1140.3,1141.0,14000.0,702.6,702.6,701.25,701.3,12500.0,402.75,402.75,402.65,402.65,2000.0,2237.5,2237.5,2235.25,2235.25,3250.0,250.3,250.3,250.3,250.3,0.0,458.5,458.5,458.05,458.05,1500.0,6019.8,6021.0,6016.3,6017.2,85100.0,302.8,302.8,302.5,302.5,43000.0,11638.95,11638.95,11615.0,11615.0,11025.0
2010-12-22 09:22:00,901.15,901.15,900.0,900.0,2000.0,661.55,662.05,661.55,662.05,7000.0,1328.0,1329.8,1327.5,1328.0,6000.0,2770.35,2770.95,2768.55,2769.3,11875.0,1221.9,1222.0,1221.2,1221.2,2750.0,1141.2,1142.0,1140.0,1142.0,26500.0,701.2,701.6,701.1,701.55,10625.0,403.0,403.0,403.0,403.0,4000.0,2234.65,2234.95,2234.0,2234.2,2875.0,249.65,249.65,249.6,249.6,2000.0,457.35,457.7,457.2,457.7,4000.0,6017.2,6021.0,6017.0,6020.7,70900.0,302.6,302.6,302.15,302.25,30000.0,11615.0,11622.0,11610.0,11621.0,11700.0
2010-12-22 09:23:00,900.0,900.7,899.1,899.1,1500.0,662.0,662.4,661.5,662.4,6000.0,1328.7,1329.0,1327.6,1328.2,2250.0,2769.1,2771.75,2767.5,2771.75,14250.0,1221.1,1222.65,1221.1,1222.65,750.0,1141.95,1143.05,1141.0,1142.25,12750.0,701.7,702.2,701.7,702.2,10000.0,402.65,402.65,402.65,402.65,1000.0,2234.8,2234.95,2233.6,2234.95,3000.0,249.85,249.9,249.55,249.9,3000.0,457.35,458.0,457.25,457.25,2500.0,6020.0,6022.5,6019.85,6022.5,44600.0,302.1,302.95,302.0,302.95,30000.0,11621.0,11628.0,11617.05,11628.0,5350.0
2010-12-22 09:24:00,900.8,903.0,900.8,902.25,2500.0,662.0,662.4,662.0,662.0,2000.0,1329.6,1329.8,1328.85,1329.8,5750.0,2773.0,2777.0,2773.0,2776.05,31125.0,1222.0,1222.8,1221.25,1221.6,4000.0,1143.1,1143.3,1141.95,1142.5,22250.0,702.25,702.95,702.1,702.95,13750.0,402.05,402.5,402.05,402.5,3000.0,2234.95,2239.15,2234.5,2239.15,5875.0,249.8,249.95,249.55,249.55,3000.0,457.2,457.95,457.0,457.95,11500.0,6022.5,6023.2,6021.05,6022.0,36400.0,303.0,304.35,302.95,304.3,90000.0,11625.0,11642.0,11625.0,11639.7,9725.0
2010-12-22 09:25:00,903.2,903.65,903.2,903.65,1500.0,662.25,662.45,662.05,662.4,2500.0,1329.35,1329.65,1328.85,1329.0,4000.0,2776.65,2780.5,2776.65,2780.4,38500.0,1222.75,1222.75,1222.75,1222.75,250.0,1142.5,1143.0,1141.95,1142.0,12500.0,702.65,702.8,702.35,702.5,3750.0,403.0,403.0,403.0,403.0,3000.0,2240.0,2242.5,2240.0,2241.4,6000.0,249.9,250.4,249.9,250.4,5000.0,458.0,458.0,457.95,457.95,1500.0,6023.0,6024.9,6022.65,6024.9,46750.0,304.35,304.75,304.3,304.5,40000.0,11639.95,11644.0,11635.5,11639.0,7750.0
2010-12-22 09:26:00,902.85,903.75,902.1,903.7,1500.0,662.05,662.05,662.0,662.0,1000.0,1329.3,1329.3,1328.0,1328.05,4500.0,2780.4,2783.4,2779.35,2782.3,50000.0,1221.55,1222.65,1221.55,1222.65,750.0,1142.0,1142.5,1141.5,1142.5,15500.0,702.75,702.75,702.3,702.35,4375.0,402.7,403.25,402.6,403.25,4000.0,2241.4,2241.9,2240.6,2241.9,2250.0,250.4,250.7,250.4,250.5,6000.0,458.5,458.5,458.5,458.5,1000.0,6024.8,6025.5,6024.0,6025.2,84500.0,304.6,305.4,304.6,305.4,57000.0,11640.1,11644.4,11634.5,11644.4,8950.0
2010-12-22 09:27:00,904.0,904.0,904.0,904.0,1250.0,662.0,662.85,662.0,662.55,3500.0,1328.0,1329.95,1328.0,1329.9,4250.0,2782.7,2786.4,2782.6,2783.0,35375.0,1222.55,1222.85,1222.5,1222.85,1000.0,1142.5,1143.5,1142.5,1143.4,13750.0,702.35,702.95,702.35,702.65,6250.0,403.35,403.4,403.0,403.4,3000.0,2241.95,2242.95,2241.7,2242.3,2875.0,250.65,250.65,250.65,250.65,1000.0,458.7,459.4,458.7,459.4,2000.0,6025.6,6030.6,6025.0,6029.9,255200.0,305.45,306.15,305.25,306.15,56000.0,11643.5,11649.9,11643.0,11648.0,8600.0
2010-12-22 09:28:00,904.25,904.5,904.25,904.5,500.0,662.6,663.75,662.6,663.75,4500.0,1329.5,1330.0,1329.0,1330.0,6000.0,2782.2,2786.0,2782.2,2785.4,21375.0,1223.0,1223.5,1223.0,1223.5,500.0,1143.5,1144.1,1143.4,1143.95,16000.0,702.75,703.0,702.65,703.0,10000.0,403.9,403.9,403.9,403.9,2000.0,2241.0,2243.9,2241.0,2243.9,5250.0,250.75,251.35,250.75,251.35,6000.0,459.4,460.0,459.4,460.0,4000.0,6030.0,6034.95,6029.2,6034.0,104150.0,306.0,306.3,306.0,306.0,38000.0,11645.5,11659.9,11645.5,11653.0,9550.0
2010-12-22 09:29:00,903.65,905.0,903.65,904.0,3750.0,663.7,663.95,663.1,663.9,6000.0,1330.0,1330.75,1329.35,1330.7,8750.0,2784.9,2786.0,2783.0,2784.0,16625.0,1223.5,1224.0,1223.5,1223.5,2750.0,1144.0,1144.5,1143.7,1144.5,25500.0,703.0,703.5,703.0,703.0,13125.0,404.0,404.4,404.0,404.25,4000.0,2243.9,2244.5,2242.05,2244.5,2250.0,251.4,251.85,251.35,251.5,12000.0,459.9,459.9,458.8,458.8,4000.0,6034.9,6036.45,6033.15,6035.0,212100.0,306.0,306.25,305.6,306.0,26000.0,11653.0,11657.0,11649.0,11650.05,7475.0
2010-12-22 09:30:00,904.7,904.9,904.7,904.9,750.0,663.9,665.0,663.9,665.0,6500.0,1330.25,1330.75,1329.5,1330.0,9500.0,2784.0,2786.7,2783.55,2786.3,15625.0,1223.5,1223.5,1223.2,1223.2,2250.0,1144.5,1145.85,1144.4,1144.4,18250.0,703.45,703.5,703.45,703.5,5000.0,404.3,404.3,404.3,404.3,2000.0,2244.55,2244.8,2244.1,2244.5,2125.0,251.4,251.4,251.0,251.0,5000.0,459.5,460.0,459.5,460.0,2500.0,6035.0,6038.0,6035.0,6037.0,102000.0,306.0,306.0,305.8,305.85,17000.0,11652.9,11668.5,11652.3,11664.0,12875.0
2010-12-22 09:31:00,904.45,904.95,904.45,904.95,750.0,665.7,665.95,665.2,665.75,7000.0,1330.8,1332.15,1330.3,1332.15,6750.0,2787.0,2791.0,2787.0,2791.0,50875.0,1223.0,1223.0,1223.0,1223.0,250.0,1144.9,1146.0,1144.7,1145.95,15750.0,703.5,703.65,703.5,703.65,6250.0,404.25,404.25,404.25,404.25,1000.0,2245.0,2247.0,2245.0,2246.0,4375.0,250.9,250.9,250.8,250.8,4000.0,460.0,460.15,459.6,460.15,2500.0,6037.0,6040.0,6036.65,6040.0,135800.0,305.7,306.15,305.65,306.15,40000.0,11666.0,11675.0,11663.95,11675.0,13625.0
2010-12-22 09:32:00,904.65,906.25,904.65,906.25,3750.0,665.45,666.3,665.45,665.65,12500.0,1332.75,1332.75,1330.65,1332.0,7500.0,2791.0,2791.0,2789.0,2790.0,29000.0,1223.7,1223.85,1223.65,1223.85,1250.0,1146.0,1146.15,1144.9,1146.15,17000.0,703.7,703.7,703.35,703.45,3125.0,404.0,404.95,404.0,404.95,11000.0,2246.0,2246.9,2244.25,2246.0,6375.0,250.85,251.4,250.85,251.4,4000.0,460.25,461.75,460.25,461.75,12000.0,6040.0,6041.4,6037.9,6039.95,111050.0,306.15,306.15,305.7,305.7,26000.0,11672.1,11679.0,11666.2,11679.0,9900.0
2010-12-22 09:33:00,906.0,906.0,902.25,902.25,3000.0,665.0,666.4,664.9,666.4,4500.0,1331.9,1332.75,1331.05,1332.75,5000.0,2790.0,2791.85,2789.95,2790.0,24625.0,1223.75,1224.0,1223.75,1223.9,750.0,1146.15,1146.65,1145.2,1146.0,18250.0,703.4,703.5,703.4,703.5,4375.0,405.0,405.0,404.5,404.5,6000.0,2245.9,2247.95,2245.2,2247.05,4250.0,251.35,251.35,251.1,251.1,3000.0,461.75,461.75,461.3,461.55,6000.0,6039.95,6041.75,6038.95,6040.0,115500.0,305.75,306.0,305.7,305.95,23000.0,11678.0,11679.0,11670.0,11677.0,8900.0
2010-12-22 09:34:00,905.7,905.75,905.7,905.75,1500.0,665.35,665.85,665.0,665.0,6500.0,1332.95,1333.7,1332.65,1333.7,10250.0,2790.0,2791.7,2789.15,2790.5,21000.0,1223.95,1224.0,1223.9,1224.0,2500.0,1146.0,1146.35,1144.1,1144.9,20750.0,703.35,703.4,703.1,703.4,3125.0,404.5,404.5,404.5,404.5,1000.0,2245.95,2245.95,2243.1,2245.0,2250.0,251.3,251.3,251.3,251.3,1000.0,461.3,461.3,460.5,460.5,4500.0,6039.1,6040.1,6038.0,6038.5,77350.0,305.85,305.95,305.8,305.8,7000.0,11677.0,11679.8,11672.1,11672.5,6075.0
2010-12-22 09:35:00,904.8,905.0,903.1,903.1,2000.0,665.05,665.05,664.45,664.5,4500.0,1333.55,1334.55,1333.15,1333.95,16500.0,2791.0,2793.0,2789.75,2793.0,29875.0,1224.3,1224.3,1223.35,1223.4,1000.0,1145.0,1145.0,1144.2,1144.95,12500.0,703.1,703.4,703.05,703.4,3750.0,404.95,405.0,404.3,404.3,4000.0,2243.0,2245.9,2242.8,2245.9,2125.0,251.5,251.5,251.3,251.5,5000.0,460.85,460.85,460.55,460.85,2000.0,6038.55,6040.0,6037.0,6037.5,67600.0,305.95,305.95,305.75,305.75,16000.0,11674.9,11675.0,11666.2,11671.9,3425.0
2010-12-22 09:36:00,903.0,903.0,902.75,902.75,500.0,664.65,664.65,663.3,663.3,5000.0,1333.95,1334.0,1332.2,1332.25,9250.0,2793.75,2794.0,2788.5,2788.5,25750.0,1223.35,1223.35,1223.2,1223.2,500.0,1144.9,1144.9,1144.0,1144.0,7500.0,703.35,703.35,703.0,703.2,1875.0,404.95,405.0,404.3,404.3,7000.0,2244.5,2245.55,2243.3,2243.35,1250.0,251.7,251.7,251.25,251.25,4000.0,460.85,460.85,460.0,460.0,3000.0,6037.5,6038.1,6035.0,6035.5,122350.0,305.75,305.8,305.5,305.5,20000.0,11671.9,11674.0,11663.3,11663.3,3500.0
2010-12-22 09:37:00,902.55,903.0,902.5,903.0,1000.0,663.25,663.25,662.0,662.0,7000.0,1332.15,1333.0,1332.0,1332.65,6250.0,2788.2,2788.2,2785.6,2785.65,17000.0,1223.0,1223.85,1223.0,1223.85,1250.0,1143.95,1143.95,1142.8,1143.5,14000.0,703.2,703.7,703.15,703.5,7500.0,404.35,404.35,404.3,404.3,2000.0,2242.9,2244.2,2241.95,2241.95,3375.0,251.05,251.05,251.05,251.05,1000.0,459.6,460.0,459.55,459.9,2500.0,6035.85,6035.85,6033.0,6034.85,97550.0,305.5,305.6,305.3,305.5,23000.0,11661.5,11663.1,11657.0,11657.0,4050.0
2010-12-22 09:38:00,903.0,903.7,902.35,903.7,1000.0,662.7,663.0,662.6,663.0,2000.0,1332.1,1332.75,1331.15,1331.35,6000.0,2785.65,2788.9,2785.15,2788.5,17000.0,1222.55,1223.0,1222.4,1222.4,750.0,1143.1,1144.0,1142.25,1142.25,14750.0,703.65,703.65,703.15,703.15,5625.0,404.3,404.3,404.3,404.3,0.0,2241.95,2242.8,2241.55,2242.0,2500.0,250.9,250.9,250.5,250.5,4000.0,459.6,459.9,459.55,459.9,2000.0,6035.0,6035.0,6032.1,6033.1,94000.0,305.55,305.55,305.2,305.25,19000.0,11657.5,11660.0,11655.0,11659.0,3325.0
2010-12-22 09:39:00,903.8,903.8,902.6,903.8,750.0,662.5,662.65,662.5,662.5,2500.0,1331.15,1331.7,1330.05,1330.75,6500.0,2788.5,2788.5,2784.05,2784.05,12375.0,1222.8,1223.0,1222.5,1223.0,750.0,1142.05,1142.95,1141.65,1141.8,15000.0,703.45,703.8,703.15,703.8,6875.0,404.5,404.5,404.3,404.3,2000.0,2243.0,2243.75,2242.2,2242.2,1000.0,250.7,250.7,250.7,250.7,1000.0,459.2,459.5,458.65,458.65,5500.0,6033.1,6033.9,6032.3,6033.0,46850.0,305.35,305.4,305.35,305.35,9000.0,11657.7,11658.95,11652.0,11652.0,1925.0
2010-12-22 09:40:00,903.8,903.8,903.0,903.7,1000.0,662.55,662.75,662.5,662.65,16000.0,1330.7,1333.0,1330.55,1333.0,5250.0,2784.8,2788.4,2784.5,2788.2,12000.0,1223.7,1223.7,1223.55,1223.65,1000.0,1142.0,1143.0,1142.0,1143.0,9000.0,703.55,703.9,703.55,703.8,4375.0,404.35,404.5,404.35,404.5,3000.0,2244.5,2245.95,2242.3,2245.0,3125.0,251.35,251.35,251.35,251.35,4000.0,458.95,458.95,458.9,458.9,1500.0,6033.0,6038.0,6032.45,6036.5,37850.0,305.3,305.5,305.2,305.5,9000.0,11653.0,11660.85,11652.0,11660.0,3225.0
2010-12-22 09:41:00,903.0,903.8,902.65,903.8,1500.0,662.65,662.65,661.5,661.55,18000.0,1332.5,1333.75,1332.5,1333.5,5250.0,2788.0,2789.0,2787.1,2789.0,6000.0,1223.05,1223.9,1222.5,1223.5,1750.0,1143.0,1144.25,1142.5,1144.25,8250.0,703.9,704.4,703.9,704.25,14375.0,404.6,404.6,404.6,404.6,1000.0,2246.0,2248.8,2246.0,2248.4,2500.0,251.35,251.35,251.35,251.35,0.0,459.0,459.25,459.0,459.25,7500.0,6036.0,6039.8,6036.0,6039.25,37650.0,305.2,305.5,305.2,305.5,17000.0,11660.0,11668.0,11658.1,11668.0,1600.0
2010-12-22 09:42:00,903.95,904.05,903.95,904.0,1000.0,661.5,661.95,661.5,661.5,9500.0,1333.85,1334.0,1333.0,1333.5,4500.0,2788.85,2791.25,2788.85,2790.0,18750.0,1223.5,1223.5,1223.5,1223.5,0.0,1144.35,1144.65,1143.5,1143.5,9750.0,704.25,704.4,704.05,704.05,8125.0,404.7,404.7,404.7,404.7,1000.0,2247.5,2247.5,2245.75,2246.5,1375.0,251.1,251.3,251.1,251.3,2000.0,459.5,459.5,459.25,459.45,5500.0,6039.7,6040.0,6035.85,6037.85,38250.0,305.6,305.65,305.5,305.65,8000.0,11669.0,11674.0,11665.0,11667.5,2475.0
2010-12-22 09:43:00,903.3,904.85,903.3,904.85,1250.0,661.65,661.75,661.65,661.75,2000.0,1333.35,1333.65,1332.2,1332.2,4000.0,2790.0,2792.0,2789.35,2790.15,9750.0,1223.7,1224.0,1223.7,1224.0,500.0,1143.75,1144.0,1143.3,1143.9,5000.0,704.25,704.35,703.95,703.95,6875.0,404.7,404.7,404.7,404.7,0.0,2246.5,2247.0,2246.0,2246.0,3250.0,251.25,251.7,251.25,251.7,9000.0,459.5,459.5,459.5,459.5,1500.0,6037.85,6039.8,6037.5,6038.45,39650.0,305.55,305.65,305.4,305.65,6000.0,11667.5,11673.0,11663.1,11669.0,2550.0
2010-12-22 09:44:00,904.75,905.15,904.75,905.15,750.0,662.0,662.0,661.7,661.7,3500.0,1333.05,1333.3,1333.0,1333.0,2500.0,2790.7,2791.0,2789.0,2789.0,8125.0,1223.95,1223.95,1222.8,1222.8,750.0,1143.25,1143.35,1142.5,1142.5,7500.0,703.9,704.2,703.9,704.0,3125.0,404.7,404.7,404.7,404.7,0.0,2246.0,2246.6,2244.9,2246.6,1250.0,252.0,253.0,252.0,253.0,14000.0,459.5,459.5,459.5,459.5,1000.0,6038.5,6038.5,6035.55,6036.25,27650.0,305.6,305.6,305.35,305.5,7000.0,11666.2,11669.9,11660.0,11664.0,4000.0
2010-12-22 09:45:00,904.05,904.05,904.05,904.05,250.0,661.5,661.5,660.55,660.7,13500.0,1332.4,1332.75,1332.35,1332.7,1250.0,2789.0,2790.75,2788.5,2789.8,7625.0,1223.0,1223.0,1222.5,1222.8,2000.0,1142.5,1143.4,1142.5,1143.0,8250.0,703.6,704.2,703.6,703.65,2500.0,404.7,404.7,404.7,404.7,0.0,2246.6,2246.6,2246.6,2246.6,0.0,253.0,253.0,252.25,252.5,10000.0,459.5,459.5,459.5,459.5,500.0,6036.9,6037.3,6036.1,6036.5,24000.0,305.3,305.9,305.3,305.85,12000.0,11662.0,11662.0,11656.0,11658.0,2700.0
2010-12-22 09:46:00,905.2,905.2,904.0,904.0,1500.0,660.6,661.5,660.6,661.5,6500.0,1333.0,1333.5,1332.55,1333.0,8250.0,2789.7,2793.3,2789.7,2792.75,17250.0,1223.9,1223.95,1223.9,1223.95,500.0,1142.5,1143.4,1142.3,1143.0,11750.0,703.9,704.0,703.75,703.9,5625.0,404.7,404.7,404.7,404.7,0.0,2246.0,2247.8,2245.65,2245.65,1125.0,252.45,253.0,252.45,253.0,12000.0,459.5,459.75,459.5,459.7,2500.0,6037.6,6042.0,6036.4,6039.5,75900.0,305.7,305.95,305.4,305.55,27000.0,11658.0,11665.55,11657.0,11657.0,2700.0
2010-12-22 09:47:00,904.85,905.0,904.1,905.0,1250.0,661.25,661.25,660.6,661.0,3000.0,1334.0,1334.0,1332.7,1333.7,3500.0,2792.5,2792.5,2790.55,2791.1,10750.0,1223.95,1223.95,1223.0,1223.7,1500.0,1142.6,1142.7,1141.85,1141.85,7500.0,704.0,704.0,704.0,704.0,4375.0,404.2,404.2,404.2,404.2,1000.0,2245.25,2245.25,2240.0,2241.0,5750.0,252.95,253.6,252.8,253.6,22000.0,459.75,459.75,459.25,459.25,7000.0,6038.5,6039.0,6036.65,6036.65,15150.0,305.8,305.8,305.7,305.7,4000.0,11659.0,11659.25,11650.5,11651.3,2225.0
2010-12-22 09:48:00,904.7,905.0,904.05,904.05,1500.0,661.0,661.0,661.0,661.0,0.0,1332.65,1333.5,1332.65,1333.4,2000.0,2791.35,2792.85,2790.85,2791.55,6125.0,1223.95,1223.95,1223.95,1223.95,250.0,1142.0,1142.75,1141.45,1142.15,9750.0,703.8,704.4,703.8,704.0,4375.0,404.5,404.5,404.5,404.5,1000.0,2241.0,2242.0,2240.05,2241.4,2125.0,253.6,253.9,253.3,253.4,16000.0,459.6,459.6,459.6,459.6,500.0,6037.0,6038.95,6036.0,6038.05,22900.0,305.5,305.5,305.5,305.5,1000.0,11650.0,11657.7,11650.0,11657.7,4700.0
2010-12-22 09:49:00,903.5,903.5,903.5,903.5,250.0,662.05,662.15,662.0,662.15,2000.0,1332.5,1333.4,1332.5,1333.2,1750.0,2792.0,2793.7,2791.55,2792.8,8625.0,1224.0,1224.0,1224.0,1224.0,250.0,1142.1,1142.85,1142.0,1142.0,3750.0,704.35,704.75,704.1,704.15,18750.0,404.5,404.5,404.5,404.5,0.0,2242.45,2243.5,2241.1,2243.5,1250.0,253.9,254.5,253.9,254.4,31000.0,459.7,459.7,459.7,459.7,500.0,6038.0,6040.9,6038.0,6040.65,48450.0,305.75,305.9,305.75,305.75,6000.0,11655.0,11660.0,11650.2,11660.0,5575.0
2010-12-22 09:50:00,904.7,904.7,903.6,903.6,500.0,661.9,662.1,661.9,662.05,2500.0,1333.0,1334.9,1333.0,1334.9,9000.0,2793.1,2793.8,2792.25,2792.8,7500.0,1224.4,1224.4,1224.0,1224.0,2250.0,1142.25,1142.7,1142.0,1142.1,7000.0,704.2,704.2,702.6,702.7,24375.0,404.5,404.5,404.5,404.5,0.0,2242.3,2242.3,2242.0,2242.0,375.0,254.45,254.45,254.0,254.0,25000.0,459.5,460.05,459.5,460.05,7500.0,6040.9,6040.9,6039.4,6039.9,24450.0,305.95,305.95,305.8,305.9,4000.0,11655.0,11660.0,11654.0,11654.0,2650.0
2010-12-22 09:51:00,903.6,903.6,903.55,903.55,750.0,661.95,662.0,661.6,662.0,1500.0,1334.35,1334.6,1333.2,1333.2,4250.0,2792.65,2793.0,2792.0,2793.0,7625.0,1224.0,1224.0,1224.0,1224.0,0.0,1142.05,1142.8,1142.05,1142.8,3250.0,702.6,702.6,702.0,702.25,14375.0,404.5,404.5,404.5,404.5,0.0,2242.0,2242.1,2237.1,2237.1,5000.0,254.25,254.3,254.05,254.3,6000.0,460.5,460.5,460.5,460.5,1000.0,6040.0,6040.9,6038.05,6038.9,25950.0,305.7,305.95,305.7,305.95,3000.0,11654.0,11656.0,11650.0,11650.0,2825.0
2010-12-22 09:52:00,903.4,903.4,902.05,902.05,1250.0,662.0,662.05,662.0,662.05,1000.0,1333.1,1333.6,1333.0,1333.0,3250.0,2792.05,2793.0,2791.3,2792.75,7500.0,1223.0,1223.0,1223.0,1223.0,500.0,1142.7,1143.25,1141.8,1142.3,8000.0,702.6,702.65,702.5,702.5,3125.0,404.15,404.15,403.6,403.6,5000.0,2237.3,2238.85,2234.95,2236.05,3125.0,254.3,254.7,254.15,254.7,9000.0,460.4,460.4,460.4,460.4,500.0,6038.5,6038.95,6037.4,6038.5,15050.0,305.9,305.9,305.8,305.8,3000.0,11650.0,11653.0,11646.25,11650.0,875.0
